"","plot","grid_number","date","rich","plot_grid","treatment","complexity","plot_date","days_since_outplanting"
"1226","LS",5,"15-Jun-19",0,"LS - 5","30%","Low","LS - 15-Jun-19",9
"1227","LS",5,"20-Jul-19",0,"LS - 5","30%","Low","LS - 20-Jul-19",37
"1228","LS",5,"20-Jun-19",0,"LS - 5","30%","Low","LS - 20-Jun-19",11
"1229","LS",5,"25-Jul-19",2,"LS - 5","30%","Low","LS - 25-Jul-19",43
"1230","LS",5,"25-Jun-19",6,"LS - 5","30%","Low","LS - 25-Jun-19",13
"1231","LS",5,"28-Jul-19",0,"LS - 5","30%","Low","LS - 28-Jul-19",48
"1232","LS",5,"28-Jun-19",3,"LS - 5","30%","Low","LS - 28-Jun-19",18
"1233","LS",6,"02-Jul-19",3,"LS - 6","100%","Low","LS - 02-Jul-19",23
"1234","LS",6,"05-Jul-19",5,"LS - 6","100%","Low","LS - 05-Jul-19",26
"1235","LS",6,"05-Jun-19",3,"LS - 6","100%","Low","LS - 05-Jun-19",1
"1236","LS",6,"06-Jun-19",3,"LS - 6","100%","Low","LS - 06-Jun-19",2
"1237","LS",6,"07-Jun-19",2,"LS - 6","100%","Low","LS - 07-Jun-19",3
"1238","LS",6,"09-Jul-19",3,"LS - 6","100%","Low","LS - 09-Jul-19",30
"1239","LS",6,"11-Jun-19",4,"LS - 6","100%","Low","LS - 11-Jun-19",5
"1240","LS",6,"13-Jun-19",7,"LS - 6","100%","Low","LS - 13-Jun-19",7
"1241","LS",6,"15-Jul-19",5,"LS - 6","100%","Low","LS - 15-Jul-19",33
"1242","LS",6,"15-Jun-19",4,"LS - 6","100%","Low","LS - 15-Jun-19",9
"1243","LS",6,"20-Jul-19",4,"LS - 6","100%","Low","LS - 20-Jul-19",37
"1244","LS",6,"20-Jun-19",4,"LS - 6","100%","Low","LS - 20-Jun-19",11
"1245","LS",6,"25-Jul-19",7,"LS - 6","100%","Low","LS - 25-Jul-19",43
"1246","LS",6,"25-Jun-19",5,"LS - 6","100%","Low","LS - 25-Jun-19",13
"1247","LS",6,"28-Jul-19",2,"LS - 6","100%","Low","LS - 28-Jul-19",48
"1248","LS",6,"28-Jun-19",4,"LS - 6","100%","Low","LS - 28-Jun-19",18
"1249","LS",7,"02-Jul-19",0,"LS - 7","control","Low","LS - 02-Jul-19",23
"1250","LS",7,"05-Jul-19",0,"LS - 7","control","Low","LS - 05-Jul-19",26
"1251","LS",7,"05-Jun-19",1,"LS - 7","control","Low","LS - 05-Jun-19",1
"1252","LS",7,"06-Jun-19",0,"LS - 7","control","Low","LS - 06-Jun-19",2
"1253","LS",7,"07-Jun-19",3,"LS - 7","control","Low","LS - 07-Jun-19",3
"1254","LS",7,"09-Jul-19",2,"LS - 7","control","Low","LS - 09-Jul-19",30
"1255","LS",7,"11-Jun-19",0,"LS - 7","control","Low","LS - 11-Jun-19",5
"1256","LS",7,"13-Jun-19",0,"LS - 7","control","Low","LS - 13-Jun-19",7
"1257","LS",7,"15-Jul-19",1,"LS - 7","control","Low","LS - 15-Jul-19",33
"1258","LS",7,"15-Jun-19",1,"LS - 7","control","Low","LS - 15-Jun-19",9
"1259","LS",7,"20-Jul-19",0,"LS - 7","control","Low","LS - 20-Jul-19",37
"1260","LS",7,"20-Jun-19",0,"LS - 7","control","Low","LS - 20-Jun-19",11
"1261","LS",7,"25-Jul-19",1,"LS - 7","control","Low","LS - 25-Jul-19",43
"1262","LS",7,"25-Jun-19",2,"LS - 7","control","Low","LS - 25-Jun-19",13
"1263","LS",7,"28-Jul-19",2,"LS - 7","control","Low","LS - 28-Jul-19",48
"1264","LS",7,"28-Jun-19",0,"LS - 7","control","Low","LS - 28-Jun-19",18
"1265","LS",8,"02-Jul-19",6,"LS - 8","0%","Low","LS - 02-Jul-19",23
"1266","LS",8,"05-Jul-19",2,"LS - 8","0%","Low","LS - 05-Jul-19",26
"1267","LS",8,"05-Jun-19",0,"LS - 8","0%","Low","LS - 05-Jun-19",1
"1268","LS",8,"06-Jun-19",1,"LS - 8","0%","Low","LS - 06-Jun-19",2
"1269","LS",8,"07-Jun-19",1,"LS - 8","0%","Low","LS - 07-Jun-19",3
"1270","LS",8,"09-Jul-19",0,"LS - 8","0%","Low","LS - 09-Jul-19",30
"1271","LS",8,"11-Jun-19",0,"LS - 8","0%","Low","LS - 11-Jun-19",5
"1272","LS",8,"13-Jun-19",1,"LS - 8","0%","Low","LS - 13-Jun-19",7
"1273","LS",8,"15-Jul-19",1,"LS - 8","0%","Low","LS - 15-Jul-19",33
"1274","LS",8,"15-Jun-19",1,"LS - 8","0%","Low","LS - 15-Jun-19",9
"1275","LS",8,"20-Jul-19",0,"LS - 8","0%","Low","LS - 20-Jul-19",37
"1276","LS",8,"20-Jun-19",0,"LS - 8","0%","Low","LS - 20-Jun-19",11
"1277","LS",8,"25-Jul-19",2,"LS - 8","0%","Low","LS - 25-Jul-19",43
"1278","LS",8,"25-Jun-19",1,"LS - 8","0%","Low","LS - 25-Jun-19",13
"1279","LS",8,"28-Jul-19",0,"LS - 8","0%","Low","LS - 28-Jul-19",48
"1280","LS",8,"28-Jun-19",2,"LS - 8","0%","Low","LS - 28-Jun-19",18
"1281","LS",9,"02-Jul-19",2,"LS - 9","0%","Low","LS - 02-Jul-19",23
"1282","LS",9,"05-Jul-19",4,"LS - 9","0%","Low","LS - 05-Jul-19",26
"1283","LS",9,"05-Jun-19",1,"LS - 9","0%","Low","LS - 05-Jun-19",1
"1284","LS",9,"06-Jun-19",1,"LS - 9","0%","Low","LS - 06-Jun-19",2
"1285","LS",9,"07-Jun-19",4,"LS - 9","0%","Low","LS - 07-Jun-19",3
"1286","LS",9,"09-Jul-19",3,"LS - 9","0%","Low","LS - 09-Jul-19",30
"1287","LS",9,"11-Jun-19",3,"LS - 9","0%","Low","LS - 11-Jun-19",5
"1288","LS",9,"13-Jun-19",6,"LS - 9","0%","Low","LS - 13-Jun-19",7
"1289","LS",9,"15-Jul-19",4,"LS - 9","0%","Low","LS - 15-Jul-19",33
"1290","LS",9,"15-Jun-19",0,"LS - 9","0%","Low","LS - 15-Jun-19",9
"1291","LS",9,"20-Jul-19",3,"LS - 9","0%","Low","LS - 20-Jul-19",37
"1292","LS",9,"20-Jun-19",3,"LS - 9","0%","Low","LS - 20-Jun-19",11
"1293","LS",9,"25-Jul-19",3,"LS - 9","0%","Low","LS - 25-Jul-19",43
"1294","LS",9,"25-Jun-19",3,"LS - 9","0%","Low","LS - 25-Jun-19",13
"1295","LS",9,"28-Jul-19",3,"LS - 9","0%","Low","LS - 28-Jul-19",48
"1296","LS",9,"28-Jun-19",2,"LS - 9","0%","Low","LS - 28-Jun-19",18
"1297","LS",10,"02-Jul-19",2,"LS - 10","70%","Low","LS - 02-Jul-19",23
"1298","LS",10,"05-Jul-19",2,"LS - 10","70%","Low","LS - 05-Jul-19",26
"1299","LS",10,"05-Jun-19",1,"LS - 10","70%","Low","LS - 05-Jun-19",1
"1300","LS",10,"06-Jun-19",1,"LS - 10","70%","Low","LS - 06-Jun-19",2
"1301","LS",10,"07-Jun-19",0,"LS - 10","70%","Low","LS - 07-Jun-19",3
"1302","LS",10,"09-Jul-19",2,"LS - 10","70%","Low","LS - 09-Jul-19",30
"1303","LS",10,"11-Jun-19",0,"LS - 10","70%","Low","LS - 11-Jun-19",5
"1304","LS",10,"13-Jun-19",0,"LS - 10","70%","Low","LS - 13-Jun-19",7
"1305","LS",10,"15-Jul-19",1,"LS - 10","70%","Low","LS - 15-Jul-19",33
"1306","LS",10,"15-Jun-19",0,"LS - 10","70%","Low","LS - 15-Jun-19",9
"1307","LS",10,"20-Jul-19",3,"LS - 10","70%","Low","LS - 20-Jul-19",37
"1308","LS",10,"20-Jun-19",1,"LS - 10","70%","Low","LS - 20-Jun-19",11
"1309","LS",10,"25-Jul-19",3,"LS - 10","70%","Low","LS - 25-Jul-19",43
"1310","LS",10,"25-Jun-19",3,"LS - 10","70%","Low","LS - 25-Jun-19",13
"1311","LS",10,"28-Jul-19",0,"LS - 10","70%","Low","LS - 28-Jul-19",48
"1312","LS",10,"28-Jun-19",2,"LS - 10","70%","Low","LS - 28-Jun-19",18
"1313","LS",11,"02-Jul-19",2,"LS - 11","30%","Low","LS - 02-Jul-19",23
"1314","LS",11,"05-Jul-19",4,"LS - 11","30%","Low","LS - 05-Jul-19",26
"1315","LS",11,"05-Jun-19",0,"LS - 11","30%","Low","LS - 05-Jun-19",1
"1316","LS",11,"06-Jun-19",0,"LS - 11","30%","Low","LS - 06-Jun-19",2
"1317","LS",11,"07-Jun-19",2,"LS - 11","30%","Low","LS - 07-Jun-19",3
"1318","LS",11,"09-Jul-19",1,"LS - 11","30%","Low","LS - 09-Jul-19",30
"1319","LS",11,"11-Jun-19",1,"LS - 11","30%","Low","LS - 11-Jun-19",5
"1320","LS",11,"13-Jun-19",1,"LS - 11","30%","Low","LS - 13-Jun-19",7
"1321","LS",11,"15-Jul-19",0,"LS - 11","30%","Low","LS - 15-Jul-19",33
"1322","LS",11,"15-Jun-19",1,"LS - 11","30%","Low","LS - 15-Jun-19",9
"1323","LS",11,"20-Jul-19",1,"LS - 11","30%","Low","LS - 20-Jul-19",37
"1324","LS",11,"20-Jun-19",1,"LS - 11","30%","Low","LS - 20-Jun-19",11
"1325","LS",11,"25-Jul-19",1,"LS - 11","30%","Low","LS - 25-Jul-19",43
"1326","LS",11,"25-Jun-19",1,"LS - 11","30%","Low","LS - 25-Jun-19",13
"1327","LS",11,"28-Jul-19",1,"LS - 11","30%","Low","LS - 28-Jul-19",48
"1328","LS",11,"28-Jun-19",4,"LS - 11","30%","Low","LS - 28-Jun-19",18
"1329","LS",12,"02-Jul-19",3,"LS - 12","control","Low","LS - 02-Jul-19",23
"1330","LS",12,"05-Jul-19",2,"LS - 12","control","Low","LS - 05-Jul-19",26
"1331","LS",12,"05-Jun-19",1,"LS - 12","control","Low","LS - 05-Jun-19",1
"1332","LS",12,"06-Jun-19",0,"LS - 12","control","Low","LS - 06-Jun-19",2
"1333","LS",12,"07-Jun-19",0,"LS - 12","control","Low","LS - 07-Jun-19",3
"1334","LS",12,"09-Jul-19",3,"LS - 12","control","Low","LS - 09-Jul-19",30
"1335","LS",12,"11-Jun-19",0,"LS - 12","control","Low","LS - 11-Jun-19",5
"1336","LS",12,"13-Jun-19",0,"LS - 12","control","Low","LS - 13-Jun-19",7
"1337","LS",12,"15-Jul-19",0,"LS - 12","control","Low","LS - 15-Jul-19",33
"1338","LS",12,"15-Jun-19",0,"LS - 12","control","Low","LS - 15-Jun-19",9
"1339","LS",12,"20-Jul-19",1,"LS - 12","control","Low","LS - 20-Jul-19",37
"1340","LS",12,"20-Jun-19",1,"LS - 12","control","Low","LS - 20-Jun-19",11
"1341","LS",12,"25-Jul-19",4,"LS - 12","control","Low","LS - 25-Jul-19",43
"1342","LS",12,"25-Jun-19",0,"LS - 12","control","Low","LS - 25-Jun-19",13
"1343","LS",12,"28-Jul-19",1,"LS - 12","control","Low","LS - 28-Jul-19",48
"1344","LS",12,"28-Jun-19",2,"LS - 12","control","Low","LS - 28-Jun-19",18
"1345","LS",13,"02-Jul-19",4,"LS - 13","70%","Low","LS - 02-Jul-19",23
"1346","LS",13,"05-Jul-19",3,"LS - 13","70%","Low","LS - 05-Jul-19",26
"1347","LS",13,"05-Jun-19",2,"LS - 13","70%","Low","LS - 05-Jun-19",1
"1348","LS",13,"06-Jun-19",0,"LS - 13","70%","Low","LS - 06-Jun-19",2
"1349","LS",13,"07-Jun-19",3,"LS - 13","70%","Low","LS - 07-Jun-19",3
"1350","LS",13,"09-Jul-19",4,"LS - 13","70%","Low","LS - 09-Jul-19",30
"1351","LS",13,"11-Jun-19",7,"LS - 13","70%","Low","LS - 11-Jun-19",5
"1352","LS",13,"13-Jun-19",5,"LS - 13","70%","Low","LS - 13-Jun-19",7
"1353","LS",13,"15-Jul-19",3,"LS - 13","70%","Low","LS - 15-Jul-19",33
"1354","LS",13,"15-Jun-19",3,"LS - 13","70%","Low","LS - 15-Jun-19",9
"1355","LS",13,"20-Jul-19",2,"LS - 13","70%","Low","LS - 20-Jul-19",37
"1356","LS",13,"20-Jun-19",2,"LS - 13","70%","Low","LS - 20-Jun-19",11
"1357","LS",13,"25-Jul-19",4,"LS - 13","70%","Low","LS - 25-Jul-19",43
"1358","LS",13,"25-Jun-19",6,"LS - 13","70%","Low","LS - 25-Jun-19",13
"1359","LS",13,"28-Jul-19",5,"LS - 13","70%","Low","LS - 28-Jul-19",48
"1360","LS",13,"28-Jun-19",4,"LS - 13","70%","Low","LS - 28-Jun-19",18
"1361","LS",14,"02-Jul-19",0,"LS - 14","50%","Low","LS - 02-Jul-19",23
"1362","LS",14,"05-Jul-19",2,"LS - 14","50%","Low","LS - 05-Jul-19",26
"1363","LS",14,"05-Jun-19",1,"LS - 14","50%","Low","LS - 05-Jun-19",1
"1364","LS",14,"06-Jun-19",0,"LS - 14","50%","Low","LS - 06-Jun-19",2
"1365","LS",14,"07-Jun-19",5,"LS - 14","50%","Low","LS - 07-Jun-19",3
"1366","LS",14,"09-Jul-19",6,"LS - 14","50%","Low","LS - 09-Jul-19",30
"1367","LS",14,"11-Jun-19",5,"LS - 14","50%","Low","LS - 11-Jun-19",5
"1368","LS",14,"13-Jun-19",3,"LS - 14","50%","Low","LS - 13-Jun-19",7
"1369","LS",14,"15-Jul-19",1,"LS - 14","50%","Low","LS - 15-Jul-19",33
"1370","LS",14,"15-Jun-19",1,"LS - 14","50%","Low","LS - 15-Jun-19",9
"1371","LS",14,"20-Jul-19",0,"LS - 14","50%","Low","LS - 20-Jul-19",37
"1372","LS",14,"20-Jun-19",6,"LS - 14","50%","Low","LS - 20-Jun-19",11
"1373","LS",14,"25-Jul-19",2,"LS - 14","50%","Low","LS - 25-Jul-19",43
"1374","LS",14,"25-Jun-19",1,"LS - 14","50%","Low","LS - 25-Jun-19",13
"1375","LS",14,"28-Jul-19",2,"LS - 14","50%","Low","LS - 28-Jul-19",48
"1376","LS",14,"28-Jun-19",4,"LS - 14","50%","Low","LS - 28-Jun-19",18
"1377","LS",15,"02-Jul-19",1,"LS - 15","0%","Low","LS - 02-Jul-19",23
"1378","LS",15,"05-Jul-19",4,"LS - 15","0%","Low","LS - 05-Jul-19",26
"1379","LS",15,"05-Jun-19",0,"LS - 15","0%","Low","LS - 05-Jun-19",1
"1380","LS",15,"06-Jun-19",0,"LS - 15","0%","Low","LS - 06-Jun-19",2
"1381","LS",15,"07-Jun-19",1,"LS - 15","0%","Low","LS - 07-Jun-19",3
"1382","LS",15,"09-Jul-19",1,"LS - 15","0%","Low","LS - 09-Jul-19",30
"1383","LS",15,"11-Jun-19",2,"LS - 15","0%","Low","LS - 11-Jun-19",5
"1384","LS",15,"13-Jun-19",0,"LS - 15","0%","Low","LS - 13-Jun-19",7
"1385","LS",15,"15-Jul-19",0,"LS - 15","0%","Low","LS - 15-Jul-19",33
"1386","LS",15,"15-Jun-19",1,"LS - 15","0%","Low","LS - 15-Jun-19",9
"1387","LS",15,"20-Jul-19",1,"LS - 15","0%","Low","LS - 20-Jul-19",37
"1388","LS",15,"20-Jun-19",1,"LS - 15","0%","Low","LS - 20-Jun-19",11
"1389","LS",15,"25-Jul-19",2,"LS - 15","0%","Low","LS - 25-Jul-19",43
"1390","LS",15,"25-Jun-19",3,"LS - 15","0%","Low","LS - 25-Jun-19",13
"1391","LS",15,"28-Jul-19",1,"LS - 15","0%","Low","LS - 28-Jul-19",48
"1392","LS",15,"28-Jun-19",1,"LS - 15","0%","Low","LS - 28-Jun-19",18
"1393","LS",16,"02-Jul-19",3,"LS - 16","50%","Low","LS - 02-Jul-19",23
"1394","LS",16,"05-Jul-19",1,"LS - 16","50%","Low","LS - 05-Jul-19",26
"1395","LS",16,"05-Jun-19",0,"LS - 16","50%","Low","LS - 05-Jun-19",1
"1396","LS",16,"06-Jun-19",0,"LS - 16","50%","Low","LS - 06-Jun-19",2
"1397","LS",16,"07-Jun-19",3,"LS - 16","50%","Low","LS - 07-Jun-19",3
"1398","LS",16,"09-Jul-19",2,"LS - 16","50%","Low","LS - 09-Jul-19",30
"1399","LS",16,"11-Jun-19",0,"LS - 16","50%","Low","LS - 11-Jun-19",5
"1400","LS",16,"13-Jun-19",1,"LS - 16","50%","Low","LS - 13-Jun-19",7
"1401","LS",16,"15-Jul-19",0,"LS - 16","50%","Low","LS - 15-Jul-19",33
"1402","LS",16,"15-Jun-19",2,"LS - 16","50%","Low","LS - 15-Jun-19",9
"1403","LS",16,"20-Jul-19",1,"LS - 16","50%","Low","LS - 20-Jul-19",37
"1404","LS",16,"20-Jun-19",1,"LS - 16","50%","Low","LS - 20-Jun-19",11
"1405","LS",16,"25-Jul-19",1,"LS - 16","50%","Low","LS - 25-Jul-19",43
"1406","LS",16,"25-Jun-19",0,"LS - 16","50%","Low","LS - 25-Jun-19",13
"1407","LS",16,"28-Jul-19",0,"LS - 16","50%","Low","LS - 28-Jul-19",48
"1408","LS",16,"28-Jun-19",0,"LS - 16","50%","Low","LS - 28-Jun-19",18
"1409","LS",17,"02-Jul-19",5,"LS - 17","70%","Low","LS - 02-Jul-19",23
"1410","LS",17,"05-Jul-19",1,"LS - 17","70%","Low","LS - 05-Jul-19",26
"1411","LS",17,"05-Jun-19",2,"LS - 17","70%","Low","LS - 05-Jun-19",1
"1412","LS",17,"06-Jun-19",1,"LS - 17","70%","Low","LS - 06-Jun-19",2
"1413","LS",17,"07-Jun-19",2,"LS - 17","70%","Low","LS - 07-Jun-19",3
"1414","LS",17,"09-Jul-19",2,"LS - 17","70%","Low","LS - 09-Jul-19",30
"1415","LS",17,"11-Jun-19",2,"LS - 17","70%","Low","LS - 11-Jun-19",5
"1416","LS",17,"13-Jun-19",0,"LS - 17","70%","Low","LS - 13-Jun-19",7
"1417","LS",17,"15-Jul-19",2,"LS - 17","70%","Low","LS - 15-Jul-19",33
"1418","LS",17,"15-Jun-19",3,"LS - 17","70%","Low","LS - 15-Jun-19",9
"1419","LS",17,"20-Jul-19",2,"LS - 17","70%","Low","LS - 20-Jul-19",37
"1420","LS",17,"20-Jun-19",2,"LS - 17","70%","Low","LS - 20-Jun-19",11
"1421","LS",17,"25-Jul-19",2,"LS - 17","70%","Low","LS - 25-Jul-19",43
"1422","LS",17,"25-Jun-19",4,"LS - 17","70%","Low","LS - 25-Jun-19",13
"1423","LS",17,"28-Jul-19",3,"LS - 17","70%","Low","LS - 28-Jul-19",48
"1424","LS",17,"28-Jun-19",1,"LS - 17","70%","Low","LS - 28-Jun-19",18
"1425","LS",18,"02-Jul-19",1,"LS - 18","100%","Low","LS - 02-Jul-19",23
"1426","LS",18,"05-Jul-19",2,"LS - 18","100%","Low","LS - 05-Jul-19",26
"1427","LS",18,"05-Jun-19",3,"LS - 18","100%","Low","LS - 05-Jun-19",1
"1428","LS",18,"06-Jun-19",1,"LS - 18","100%","Low","LS - 06-Jun-19",2
"1429","LS",18,"07-Jun-19",0,"LS - 18","100%","Low","LS - 07-Jun-19",3
"1430","LS",18,"09-Jul-19",1,"LS - 18","100%","Low","LS - 09-Jul-19",30
"1431","LS",18,"11-Jun-19",1,"LS - 18","100%","Low","LS - 11-Jun-19",5
"1432","LS",18,"13-Jun-19",0,"LS - 18","100%","Low","LS - 13-Jun-19",7
"1433","LS",18,"15-Jul-19",2,"LS - 18","100%","Low","LS - 15-Jul-19",33
"1434","LS",18,"15-Jun-19",3,"LS - 18","100%","Low","LS - 15-Jun-19",9
"1435","LS",18,"20-Jul-19",3,"LS - 18","100%","Low","LS - 20-Jul-19",37
"1436","LS",18,"20-Jun-19",1,"LS - 18","100%","Low","LS - 20-Jun-19",11
"1437","LS",18,"25-Jul-19",1,"LS - 18","100%","Low","LS - 25-Jul-19",43
"1438","LS",18,"25-Jun-19",4,"LS - 18","100%","Low","LS - 25-Jun-19",13
"1439","LS",18,"28-Jul-19",5,"LS - 18","100%","Low","LS - 28-Jul-19",48
"1440","LS",18,"28-Jun-19",2,"LS - 18","100%","Low","LS - 28-Jun-19",18
"1441","LS",19,"02-Jul-19",1,"LS - 19","control","Low","LS - 02-Jul-19",23
"1442","LS",19,"05-Jul-19",1,"LS - 19","control","Low","LS - 05-Jul-19",26
"1443","LS",19,"05-Jun-19",1,"LS - 19","control","Low","LS - 05-Jun-19",1
"1444","LS",19,"06-Jun-19",0,"LS - 19","control","Low","LS - 06-Jun-19",2
"1445","LS",19,"07-Jun-19",0,"LS - 19","control","Low","LS - 07-Jun-19",3
"1446","LS",19,"09-Jul-19",1,"LS - 19","control","Low","LS - 09-Jul-19",30
"1447","LS",19,"11-Jun-19",1,"LS - 19","control","Low","LS - 11-Jun-19",5
"1448","LS",19,"13-Jun-19",0,"LS - 19","control","Low","LS - 13-Jun-19",7
"1449","LS",19,"15-Jul-19",1,"LS - 19","control","Low","LS - 15-Jul-19",33
"1450","LS",19,"15-Jun-19",0,"LS - 19","control","Low","LS - 15-Jun-19",9
"1451","LS",19,"20-Jul-19",0,"LS - 19","control","Low","LS - 20-Jul-19",37
"1452","LS",19,"20-Jun-19",0,"LS - 19","control","Low","LS - 20-Jun-19",11
"1453","LS",19,"25-Jul-19",1,"LS - 19","control","Low","LS - 25-Jul-19",43
"1454","LS",19,"25-Jun-19",2,"LS - 19","control","Low","LS - 25-Jun-19",13
"1455","LS",19,"28-Jul-19",2,"LS - 19","control","Low","LS - 28-Jul-19",48
"1456","LS",19,"28-Jun-19",0,"LS - 19","control","Low","LS - 28-Jun-19",18
"1457","LS",20,"02-Jul-19",3,"LS - 20","30%","Low","LS - 02-Jul-19",23
"1458","LS",20,"05-Jul-19",0,"LS - 20","30%","Low","LS - 05-Jul-19",26
"1459","LS",20,"05-Jun-19",0,"LS - 20","30%","Low","LS - 05-Jun-19",1
"1460","LS",20,"06-Jun-19",2,"LS - 20","30%","Low","LS - 06-Jun-19",2
"1461","LS",20,"07-Jun-19",3,"LS - 20","30%","Low","LS - 07-Jun-19",3
"1462","LS",20,"09-Jul-19",0,"LS - 20","30%","Low","LS - 09-Jul-19",30
"1463","LS",20,"11-Jun-19",0,"LS - 20","30%","Low","LS - 11-Jun-19",5
"1464","LS",20,"13-Jun-19",1,"LS - 20","30%","Low","LS - 13-Jun-19",7
"1465","LS",20,"15-Jul-19",1,"LS - 20","30%","Low","LS - 15-Jul-19",33
"1466","LS",20,"15-Jun-19",0,"LS - 20","30%","Low","LS - 15-Jun-19",9
"1467","LS",20,"20-Jul-19",3,"LS - 20","30%","Low","LS - 20-Jul-19",37
"1468","LS",20,"20-Jun-19",1,"LS - 20","30%","Low","LS - 20-Jun-19",11
"1469","LS",20,"25-Jul-19",0,"LS - 20","30%","Low","LS - 25-Jul-19",43
"1470","LS",20,"25-Jun-19",1,"LS - 20","30%","Low","LS - 25-Jun-19",13
"1471","LS",20,"28-Jul-19",2,"LS - 20","30%","Low","LS - 28-Jul-19",48
"1472","LS",20,"28-Jun-19",1,"LS - 20","30%","Low","LS - 28-Jun-19",18
"1473","LS",21,"02-Jul-19",0,"LS - 21","70%","Low","LS - 02-Jul-19",23
"1474","LS",21,"05-Jul-19",2,"LS - 21","70%","Low","LS - 05-Jul-19",26
"1475","LS",21,"05-Jun-19",0,"LS - 21","70%","Low","LS - 05-Jun-19",1
"1476","LS",21,"06-Jun-19",1,"LS - 21","70%","Low","LS - 06-Jun-19",2
"1477","LS",21,"07-Jun-19",1,"LS - 21","70%","Low","LS - 07-Jun-19",3
"1478","LS",21,"09-Jul-19",1,"LS - 21","70%","Low","LS - 09-Jul-19",30
"1479","LS",21,"11-Jun-19",1,"LS - 21","70%","Low","LS - 11-Jun-19",5
"1480","LS",21,"13-Jun-19",0,"LS - 21","70%","Low","LS - 13-Jun-19",7
"1481","LS",21,"15-Jul-19",1,"LS - 21","70%","Low","LS - 15-Jul-19",33
"1482","LS",21,"15-Jun-19",0,"LS - 21","70%","Low","LS - 15-Jun-19",9
"1483","LS",21,"20-Jul-19",0,"LS - 21","70%","Low","LS - 20-Jul-19",37
"1484","LS",21,"20-Jun-19",1,"LS - 21","70%","Low","LS - 20-Jun-19",11
"1485","LS",21,"25-Jul-19",0,"LS - 21","70%","Low","LS - 25-Jul-19",43
"1486","LS",21,"25-Jun-19",3,"LS - 21","70%","Low","LS - 25-Jun-19",13
"1487","LS",21,"28-Jul-19",0,"LS - 21","70%","Low","LS - 28-Jul-19",48
"1488","LS",21,"28-Jun-19",1,"LS - 21","70%","Low","LS - 28-Jun-19",18
"1489","LS",22,"02-Jul-19",1,"LS - 22","100%","Low","LS - 02-Jul-19",23
"1490","LS",22,"05-Jul-19",1,"LS - 22","100%","Low","LS - 05-Jul-19",26
"1491","LS",22,"05-Jun-19",1,"LS - 22","100%","Low","LS - 05-Jun-19",1
"1492","LS",22,"06-Jun-19",0,"LS - 22","100%","Low","LS - 06-Jun-19",2
"1493","LS",22,"07-Jun-19",1,"LS - 22","100%","Low","LS - 07-Jun-19",3
"1494","LS",22,"09-Jul-19",1,"LS - 22","100%","Low","LS - 09-Jul-19",30
"1495","LS",22,"11-Jun-19",2,"LS - 22","100%","Low","LS - 11-Jun-19",5
"1496","LS",22,"13-Jun-19",1,"LS - 22","100%","Low","LS - 13-Jun-19",7
"1497","LS",22,"15-Jul-19",0,"LS - 22","100%","Low","LS - 15-Jul-19",33
"1498","LS",22,"15-Jun-19",0,"LS - 22","100%","Low","LS - 15-Jun-19",9
"1499","LS",22,"20-Jul-19",1,"LS - 22","100%","Low","LS - 20-Jul-19",37
"1500","LS",22,"20-Jun-19",0,"LS - 22","100%","Low","LS - 20-Jun-19",11
"1501","LS",22,"25-Jul-19",1,"LS - 22","100%","Low","LS - 25-Jul-19",43
"1502","LS",22,"25-Jun-19",2,"LS - 22","100%","Low","LS - 25-Jun-19",13
"1503","LS",22,"28-Jul-19",3,"LS - 22","100%","Low","LS - 28-Jul-19",48
"1504","LS",22,"28-Jun-19",2,"LS - 22","100%","Low","LS - 28-Jun-19",18
"1505","LS",23,"02-Jul-19",1,"LS - 23","30%","Low","LS - 02-Jul-19",23
"1506","LS",23,"05-Jul-19",3,"LS - 23","30%","Low","LS - 05-Jul-19",26
"1507","LS",23,"05-Jun-19",1,"LS - 23","30%","Low","LS - 05-Jun-19",1
"1508","LS",23,"06-Jun-19",0,"LS - 23","30%","Low","LS - 06-Jun-19",2
"1509","LS",23,"07-Jun-19",1,"LS - 23","30%","Low","LS - 07-Jun-19",3
"1510","LS",23,"09-Jul-19",2,"LS - 23","30%","Low","LS - 09-Jul-19",30
"1511","LS",23,"11-Jun-19",2,"LS - 23","30%","Low","LS - 11-Jun-19",5
"1512","LS",23,"13-Jun-19",0,"LS - 23","30%","Low","LS - 13-Jun-19",7
"1513","LS",23,"15-Jul-19",1,"LS - 23","30%","Low","LS - 15-Jul-19",33
"1514","LS",23,"15-Jun-19",0,"LS - 23","30%","Low","LS - 15-Jun-19",9
"1515","LS",23,"20-Jul-19",2,"LS - 23","30%","Low","LS - 20-Jul-19",37
"1516","LS",23,"20-Jun-19",1,"LS - 23","30%","Low","LS - 20-Jun-19",11
"1517","LS",23,"25-Jul-19",1,"LS - 23","30%","Low","LS - 25-Jul-19",43
"1518","LS",23,"25-Jun-19",2,"LS - 23","30%","Low","LS - 25-Jun-19",13
"1519","LS",23,"28-Jul-19",2,"LS - 23","30%","Low","LS - 28-Jul-19",48
"1520","LS",23,"28-Jun-19",1,"LS - 23","30%","Low","LS - 28-Jun-19",18
"1521","LS",24,"02-Jul-19",2,"LS - 24","50%","Low","LS - 02-Jul-19",23
"1522","LS",24,"05-Jul-19",1,"LS - 24","50%","Low","LS - 05-Jul-19",26
