plot,grid_number,date,abundance,plot_grid,treatment,complexity,plot_date,days_since_outplanting
LN,17,28-Jul-19,1,LN - 17,70%,Low,LN - 28-Jul-19,48
LN,17,28-Jun-19,2,LN - 17,70%,Low,LN - 28-Jun-19,18
LN,18,02-Jul-19,0,LN - 18,30%,Low,LN - 02-Jul-19,23
LN,18,05-Jul-19,4,LN - 18,30%,Low,LN - 05-Jul-19,26
LN,18,05-Jun-19,0,LN - 18,30%,Low,LN - 05-Jun-19,1
LN,18,06-Jun-19,14,LN - 18,30%,Low,LN - 06-Jun-19,2
LN,18,07-Jun-19,1,LN - 18,30%,Low,LN - 07-Jun-19,3
LN,18,09-Jul-19,1,LN - 18,30%,Low,LN - 09-Jul-19,30
LN,18,11-Jun-19,4,LN - 18,30%,Low,LN - 11-Jun-19,5
LN,18,13-Jun-19,6,LN - 18,30%,Low,LN - 13-Jun-19,7
LN,18,15-Jul-19,3,LN - 18,30%,Low,LN - 15-Jul-19,33
LN,18,15-Jun-19,0,LN - 18,30%,Low,LN - 15-Jun-19,9
LN,18,20-Jul-19,2,LN - 18,30%,Low,LN - 20-Jul-19,37
LN,18,20-Jun-19,5,LN - 18,30%,Low,LN - 20-Jun-19,11
LN,18,25-Jul-19,4,LN - 18,30%,Low,LN - 25-Jul-19,43
LN,18,25-Jun-19,2,LN - 18,30%,Low,LN - 25-Jun-19,13
LN,18,28-Jul-19,1,LN - 18,30%,Low,LN - 28-Jul-19,48
LN,18,28-Jun-19,2,LN - 18,30%,Low,LN - 28-Jun-19,18
LN,19,02-Jul-19,0,LN - 19,control,Low,LN - 02-Jul-19,23
LN,19,05-Jul-19,0,LN - 19,control,Low,LN - 05-Jul-19,26
LN,19,05-Jun-19,1,LN - 19,control,Low,LN - 05-Jun-19,1
LN,19,06-Jun-19,12,LN - 19,control,Low,LN - 06-Jun-19,2
LN,19,07-Jun-19,4,LN - 19,control,Low,LN - 07-Jun-19,3
LN,19,09-Jul-19,1,LN - 19,control,Low,LN - 09-Jul-19,30
LN,19,11-Jun-19,4,LN - 19,control,Low,LN - 11-Jun-19,5
LN,19,13-Jun-19,4,LN - 19,control,Low,LN - 13-Jun-19,7
LN,19,15-Jul-19,2,LN - 19,control,Low,LN - 15-Jul-19,33
LN,19,15-Jun-19,2,LN - 19,control,Low,LN - 15-Jun-19,9
LN,19,20-Jul-19,1,LN - 19,control,Low,LN - 20-Jul-19,37
LN,19,20-Jun-19,12,LN - 19,control,Low,LN - 20-Jun-19,11
LN,19,25-Jul-19,1,LN - 19,control,Low,LN - 25-Jul-19,43
LN,19,25-Jun-19,1,LN - 19,control,Low,LN - 25-Jun-19,13
LN,19,28-Jul-19,0,LN - 19,control,Low,LN - 28-Jul-19,48
LN,19,28-Jun-19,6,LN - 19,control,Low,LN - 28-Jun-19,18
LN,20,02-Jul-19,1,LN - 20,30%,Low,LN - 02-Jul-19,23
LN,20,05-Jul-19,8,LN - 20,30%,Low,LN - 05-Jul-19,26
LN,20,05-Jun-19,1,LN - 20,30%,Low,LN - 05-Jun-19,1
LN,20,06-Jun-19,1,LN - 20,30%,Low,LN - 06-Jun-19,2
LN,20,07-Jun-19,1,LN - 20,30%,Low,LN - 07-Jun-19,3
LN,20,09-Jul-19,3,LN - 20,30%,Low,LN - 09-Jul-19,30
LN,20,11-Jun-19,3,LN - 20,30%,Low,LN - 11-Jun-19,5
LN,20,13-Jun-19,5,LN - 20,30%,Low,LN - 13-Jun-19,7
LN,20,15-Jul-19,3,LN - 20,30%,Low,LN - 15-Jul-19,33
LN,20,15-Jun-19,11,LN - 20,30%,Low,LN - 15-Jun-19,9
LN,20,20-Jul-19,4,LN - 20,30%,Low,LN - 20-Jul-19,37
LN,20,20-Jun-19,6,LN - 20,30%,Low,LN - 20-Jun-19,11
LN,20,25-Jul-19,6,LN - 20,30%,Low,LN - 25-Jul-19,43
LN,20,25-Jun-19,6,LN - 20,30%,Low,LN - 25-Jun-19,13
LN,20,28-Jul-19,0,LN - 20,30%,Low,LN - 28-Jul-19,48
LN,20,28-Jun-19,1,LN - 20,30%,Low,LN - 28-Jun-19,18
LN,21,02-Jul-19,18,LN - 21,100%,Low,LN - 02-Jul-19,23
LN,21,05-Jul-19,0,LN - 21,100%,Low,LN - 05-Jul-19,26
LN,21,05-Jun-19,2,LN - 21,100%,Low,LN - 05-Jun-19,1
LN,21,06-Jun-19,6,LN - 21,100%,Low,LN - 06-Jun-19,2
LN,21,07-Jun-19,1,LN - 21,100%,Low,LN - 07-Jun-19,3
LN,21,09-Jul-19,6,LN - 21,100%,Low,LN - 09-Jul-19,30
LN,21,11-Jun-19,8,LN - 21,100%,Low,LN - 11-Jun-19,5
LN,21,13-Jun-19,13,LN - 21,100%,Low,LN - 13-Jun-19,7
LN,21,15-Jul-19,0,LN - 21,100%,Low,LN - 15-Jul-19,33
LN,21,15-Jun-19,10,LN - 21,100%,Low,LN - 15-Jun-19,9
LN,21,20-Jul-19,1,LN - 21,100%,Low,LN - 20-Jul-19,37
LN,21,20-Jun-19,11,LN - 21,100%,Low,LN - 20-Jun-19,11
LN,21,25-Jul-19,2,LN - 21,100%,Low,LN - 25-Jul-19,43
LN,21,25-Jun-19,8,LN - 21,100%,Low,LN - 25-Jun-19,13
LN,21,28-Jul-19,10,LN - 21,100%,Low,LN - 28-Jul-19,48
LN,21,28-Jun-19,12,LN - 21,100%,Low,LN - 28-Jun-19,18
LN,22,02-Jul-19,2,LN - 22,70%,Low,LN - 02-Jul-19,23
LN,22,05-Jul-19,4,LN - 22,70%,Low,LN - 05-Jul-19,26
LN,22,05-Jun-19,1,LN - 22,70%,Low,LN - 05-Jun-19,1
LN,22,06-Jun-19,6,LN - 22,70%,Low,LN - 06-Jun-19,2
LN,22,07-Jun-19,3,LN - 22,70%,Low,LN - 07-Jun-19,3
LN,22,09-Jul-19,1,LN - 22,70%,Low,LN - 09-Jul-19,30
LN,22,11-Jun-19,14,LN - 22,70%,Low,LN - 11-Jun-19,5
LN,22,13-Jun-19,1,LN - 22,70%,Low,LN - 13-Jun-19,7
LN,22,15-Jul-19,2,LN - 22,70%,Low,LN - 15-Jul-19,33
LN,22,15-Jun-19,2,LN - 22,70%,Low,LN - 15-Jun-19,9
LN,22,20-Jul-19,3,LN - 22,70%,Low,LN - 20-Jul-19,37
LN,22,20-Jun-19,2,LN - 22,70%,Low,LN - 20-Jun-19,11
LN,22,25-Jul-19,2,LN - 22,70%,Low,LN - 25-Jul-19,43
LN,22,25-Jun-19,4,LN - 22,70%,Low,LN - 25-Jun-19,13
LN,22,28-Jul-19,6,LN - 22,70%,Low,LN - 28-Jul-19,48
LN,22,28-Jun-19,2,LN - 22,70%,Low,LN - 28-Jun-19,18
LN,23,02-Jul-19,5,LN - 23,50%,Low,LN - 02-Jul-19,23
LN,23,05-Jul-19,2,LN - 23,50%,Low,LN - 05-Jul-19,26
LN,23,05-Jun-19,1,LN - 23,50%,Low,LN - 05-Jun-19,1
LN,23,06-Jun-19,1,LN - 23,50%,Low,LN - 06-Jun-19,2
LN,23,07-Jun-19,3,LN - 23,50%,Low,LN - 07-Jun-19,3
LN,23,09-Jul-19,6,LN - 23,50%,Low,LN - 09-Jul-19,30
LN,23,11-Jun-19,11,LN - 23,50%,Low,LN - 11-Jun-19,5
LN,23,13-Jun-19,1,LN - 23,50%,Low,LN - 13-Jun-19,7
LN,23,15-Jul-19,3,LN - 23,50%,Low,LN - 15-Jul-19,33
LN,23,15-Jun-19,4,LN - 23,50%,Low,LN - 15-Jun-19,9
LN,23,20-Jul-19,2,LN - 23,50%,Low,LN - 20-Jul-19,37
LN,23,20-Jun-19,5,LN - 23,50%,Low,LN - 20-Jun-19,11
LN,23,25-Jul-19,3,LN - 23,50%,Low,LN - 25-Jul-19,43
LN,23,25-Jun-19,4,LN - 23,50%,Low,LN - 25-Jun-19,13
LN,23,28-Jul-19,1,LN - 23,50%,Low,LN - 28-Jul-19,48
LN,23,28-Jun-19,4,LN - 23,50%,Low,LN - 28-Jun-19,18
LN,24,02-Jul-19,1,LN - 24,30%,Low,LN - 02-Jul-19,23
LN,24,05-Jul-19,0,LN - 24,30%,Low,LN - 05-Jul-19,26
LN,24,05-Jun-19,0,LN - 24,30%,Low,LN - 05-Jun-19,1
LN,24,06-Jun-19,9,LN - 24,30%,Low,LN - 06-Jun-19,2
LN,24,07-Jun-19,0,LN - 24,30%,Low,LN - 07-Jun-19,3
LN,24,09-Jul-19,0,LN - 24,30%,Low,LN - 09-Jul-19,30
LN,24,11-Jun-19,1,LN - 24,30%,Low,LN - 11-Jun-19,5
LN,24,13-Jun-19,0,LN - 24,30%,Low,LN - 13-Jun-19,7
LN,24,15-Jul-19,0,LN - 24,30%,Low,LN - 15-Jul-19,33
LN,24,15-Jun-19,2,LN - 24,30%,Low,LN - 15-Jun-19,9
LN,24,20-Jul-19,0,LN - 24,30%,Low,LN - 20-Jul-19,37
LN,24,20-Jun-19,0,LN - 24,30%,Low,LN - 20-Jun-19,11
LN,24,25-Jul-19,0,LN - 24,30%,Low,LN - 25-Jul-19,43
LN,24,25-Jun-19,1,LN - 24,30%,Low,LN - 25-Jun-19,13
LN,24,28-Jul-19,0,LN - 24,30%,Low,LN - 28-Jul-19,48
LN,24,28-Jun-19,0,LN - 24,30%,Low,LN - 28-Jun-19,18
LS,1,02-Jul-19,1,LS - 1,100%,Low,LS - 02-Jul-19,23
LS,1,05-Jul-19,0,LS - 1,100%,Low,LS - 05-Jul-19,26
LS,1,05-Jun-19,3,LS - 1,100%,Low,LS - 05-Jun-19,1
LS,1,06-Jun-19,1,LS - 1,100%,Low,LS - 06-Jun-19,2
LS,1,07-Jun-19,0,LS - 1,100%,Low,LS - 07-Jun-19,3
LS,1,09-Jul-19,0,LS - 1,100%,Low,LS - 09-Jul-19,30
LS,1,11-Jun-19,8,LS - 1,100%,Low,LS - 11-Jun-19,5
LS,1,13-Jun-19,10,LS - 1,100%,Low,LS - 13-Jun-19,7
LS,1,15-Jul-19,0,LS - 1,100%,Low,LS - 15-Jul-19,33
LS,1,15-Jun-19,0,LS - 1,100%,Low,LS - 15-Jun-19,9
LS,1,20-Jul-19,0,LS - 1,100%,Low,LS - 20-Jul-19,37
LS,1,20-Jun-19,0,LS - 1,100%,Low,LS - 20-Jun-19,11
LS,1,25-Jul-19,0,LS - 1,100%,Low,LS - 25-Jul-19,43
LS,1,25-Jun-19,1,LS - 1,100%,Low,LS - 25-Jun-19,13
LS,1,28-Jul-19,2,LS - 1,100%,Low,LS - 28-Jul-19,48
LS,1,28-Jun-19,7,LS - 1,100%,Low,LS - 28-Jun-19,18
LS,2,02-Jul-19,1,LS - 2,0%,Low,LS - 02-Jul-19,23
LS,2,05-Jul-19,1,LS - 2,0%,Low,LS - 05-Jul-19,26
LS,2,05-Jun-19,1,LS - 2,0%,Low,LS - 05-Jun-19,1
LS,2,06-Jun-19,1,LS - 2,0%,Low,LS - 06-Jun-19,2
LS,2,07-Jun-19,1,LS - 2,0%,Low,LS - 07-Jun-19,3
LS,2,09-Jul-19,1,LS - 2,0%,Low,LS - 09-Jul-19,30
LS,2,11-Jun-19,1,LS - 2,0%,Low,LS - 11-Jun-19,5
LS,2,13-Jun-19,0,LS - 2,0%,Low,LS - 13-Jun-19,7
LS,2,15-Jul-19,1,LS - 2,0%,Low,LS - 15-Jul-19,33
LS,2,15-Jun-19,0,LS - 2,0%,Low,LS - 15-Jun-19,9
LS,2,20-Jul-19,2,LS - 2,0%,Low,LS - 20-Jul-19,37
LS,2,20-Jun-19,0,LS - 2,0%,Low,LS - 20-Jun-19,11
LS,2,25-Jul-19,2,LS - 2,0%,Low,LS - 25-Jul-19,43
LS,2,25-Jun-19,1,LS - 2,0%,Low,LS - 25-Jun-19,13
LS,2,28-Jul-19,0,LS - 2,0%,Low,LS - 28-Jul-19,48
LS,2,28-Jun-19,0,LS - 2,0%,Low,LS - 28-Jun-19,18
LS,3,02-Jul-19,5,LS - 3,50%,Low,LS - 02-Jul-19,23
LS,3,05-Jul-19,0,LS - 3,50%,Low,LS - 05-Jul-19,26
LS,3,05-Jun-19,0,LS - 3,50%,Low,LS - 05-Jun-19,1
LS,3,06-Jun-19,5,LS - 3,50%,Low,LS - 06-Jun-19,2
LS,3,07-Jun-19,9,LS - 3,50%,Low,LS - 07-Jun-19,3
LS,3,09-Jul-19,3,LS - 3,50%,Low,LS - 09-Jul-19,30
LS,3,11-Jun-19,20,LS - 3,50%,Low,LS - 11-Jun-19,5
LS,3,13-Jun-19,6,LS - 3,50%,Low,LS - 13-Jun-19,7
LS,3,15-Jul-19,1,LS - 3,50%,Low,LS - 15-Jul-19,33
LS,3,15-Jun-19,1,LS - 3,50%,Low,LS - 15-Jun-19,9
LS,3,20-Jul-19,2,LS - 3,50%,Low,LS - 20-Jul-19,37
LS,3,20-Jun-19,0,LS - 3,50%,Low,LS - 20-Jun-19,11
LS,3,25-Jul-19,2,LS - 3,50%,Low,LS - 25-Jul-19,43
LS,3,25-Jun-19,7,LS - 3,50%,Low,LS - 25-Jun-19,13
LS,3,28-Jul-19,2,LS - 3,50%,Low,LS - 28-Jul-19,48
LS,3,28-Jun-19,0,LS - 3,50%,Low,LS - 28-Jun-19,18
LS,4,02-Jul-19,3,LS - 4,control,Low,LS - 02-Jul-19,23
LS,4,05-Jul-19,1,LS - 4,control,Low,LS - 05-Jul-19,26
LS,4,05-Jun-19,0,LS - 4,control,Low,LS - 05-Jun-19,1
LS,4,06-Jun-19,0,LS - 4,control,Low,LS - 06-Jun-19,2
LS,4,07-Jun-19,1,LS - 4,control,Low,LS - 07-Jun-19,3
LS,4,09-Jul-19,1,LS - 4,control,Low,LS - 09-Jul-19,30
LS,4,11-Jun-19,7,LS - 4,control,Low,LS - 11-Jun-19,5
LS,4,13-Jun-19,7,LS - 4,control,Low,LS - 13-Jun-19,7
LS,4,15-Jul-19,3,LS - 4,control,Low,LS - 15-Jul-19,33
LS,4,15-Jun-19,9,LS - 4,control,Low,LS - 15-Jun-19,9
LS,4,20-Jul-19,3,LS - 4,control,Low,LS - 20-Jul-19,37
LS,4,20-Jun-19,0,LS - 4,control,Low,LS - 20-Jun-19,11
LS,4,25-Jul-19,3,LS - 4,control,Low,LS - 25-Jul-19,43
LS,4,25-Jun-19,6,LS - 4,control,Low,LS - 25-Jun-19,13
LS,4,28-Jul-19,6,LS - 4,control,Low,LS - 28-Jul-19,48
LS,4,28-Jun-19,1,LS - 4,control,Low,LS - 28-Jun-19,18
LS,5,02-Jul-19,1,LS - 5,30%,Low,LS - 02-Jul-19,23
LS,5,05-Jul-19,1,LS - 5,30%,Low,LS - 05-Jul-19,26
LS,5,05-Jun-19,2,LS - 5,30%,Low,LS - 05-Jun-19,1
LS,5,06-Jun-19,2,LS - 5,30%,Low,LS - 06-Jun-19,2
LS,5,07-Jun-19,0,LS - 5,30%,Low,LS - 07-Jun-19,3
LS,5,09-Jul-19,0,LS - 5,30%,Low,LS - 09-Jul-19,30
LS,5,11-Jun-19,5,LS - 5,30%,Low,LS - 11-Jun-19,5
LS,5,13-Jun-19,6,LS - 5,30%,Low,LS - 13-Jun-19,7
LS,5,15-Jul-19,0,LS - 5,30%,Low,LS - 15-Jul-19,33
LS,5,15-Jun-19,2,LS - 5,30%,Low,LS - 15-Jun-19,9
LS,5,20-Jul-19,0,LS - 5,30%,Low,LS - 20-Jul-19,37
LS,5,20-Jun-19,2,LS - 5,30%,Low,LS - 20-Jun-19,11
LS,5,25-Jul-19,0,LS - 5,30%,Low,LS - 25-Jul-19,43
LS,5,25-Jun-19,0,LS - 5,30%,Low,LS - 25-Jun-19,13
LS,5,28-Jul-19,1,LS - 5,30%,Low,LS - 28-Jul-19,48
LS,5,28-Jun-19,1,LS - 5,30%,Low,LS - 28-Jun-19,18
LS,6,02-Jul-19,0,LS - 6,100%,Low,LS - 02-Jul-19,23
LS,6,05-Jul-19,6,LS - 6,100%,Low,LS - 05-Jul-19,26
LS,6,05-Jun-19,1,LS - 6,100%,Low,LS - 05-Jun-19,1
LS,6,06-Jun-19,6,LS - 6,100%,Low,LS - 06-Jun-19,2
LS,6,07-Jun-19,4,LS - 6,100%,Low,LS - 07-Jun-19,3
LS,6,09-Jul-19,1,LS - 6,100%,Low,LS - 09-Jul-19,30
LS,6,11-Jun-19,5,LS - 6,100%,Low,LS - 11-Jun-19,5
LS,6,13-Jun-19,4,LS - 6,100%,Low,LS - 13-Jun-19,7
LS,6,15-Jul-19,11,LS - 6,100%,Low,LS - 15-Jul-19,33
LS,6,15-Jun-19,7,LS - 6,100%,Low,LS - 15-Jun-19,9
LS,6,20-Jul-19,4,LS - 6,100%,Low,LS - 20-Jul-19,37
LS,6,20-Jun-19,1,LS - 6,100%,Low,LS - 20-Jun-19,11
LS,6,25-Jul-19,5,LS - 6,100%,Low,LS - 25-Jul-19,43
LS,6,25-Jun-19,3,LS - 6,100%,Low,LS - 25-Jun-19,13
LS,6,28-Jul-19,2,LS - 6,100%,Low,LS - 28-Jul-19,48
LS,6,28-Jun-19,4,LS - 6,100%,Low,LS - 28-Jun-19,18
LS,7,02-Jul-19,0,LS - 7,control,Low,LS - 02-Jul-19,23
LS,7,05-Jul-19,2,LS - 7,control,Low,LS - 05-Jul-19,26
LS,7,05-Jun-19,0,LS - 7,control,Low,LS - 05-Jun-19,1
LS,7,06-Jun-19,1,LS - 7,control,Low,LS - 06-Jun-19,2
LS,7,07-Jun-19,6,LS - 7,control,Low,LS - 07-Jun-19,3
LS,7,09-Jul-19,1,LS - 7,control,Low,LS - 09-Jul-19,30
LS,7,11-Jun-19,12,LS - 7,control,Low,LS - 11-Jun-19,5
LS,7,13-Jun-19,0,LS - 7,control,Low,LS - 13-Jun-19,7
LS,7,15-Jul-19,0,LS - 7,control,Low,LS - 15-Jul-19,33
LS,7,15-Jun-19,1,LS - 7,control,Low,LS - 15-Jun-19,9
LS,7,20-Jul-19,0,LS - 7,control,Low,LS - 20-Jul-19,37
LS,7,20-Jun-19,3,LS - 7,control,Low,LS - 20-Jun-19,11
LS,7,25-Jul-19,4,LS - 7,control,Low,LS - 25-Jul-19,43
LS,7,25-Jun-19,7,LS - 7,control,Low,LS - 25-Jun-19,13
LS,7,28-Jul-19,0,LS - 7,control,Low,LS - 28-Jul-19,48
LS,7,28-Jun-19,1,LS - 7,control,Low,LS - 28-Jun-19,18
LS,8,02-Jul-19,4,LS - 8,0%,Low,LS - 02-Jul-19,23
LS,8,05-Jul-19,0,LS - 8,0%,Low,LS - 05-Jul-19,26
LS,8,05-Jun-19,0,LS - 8,0%,Low,LS - 05-Jun-19,1
LS,8,06-Jun-19,0,LS - 8,0%,Low,LS - 06-Jun-19,2
LS,8,07-Jun-19,4,LS - 8,0%,Low,LS - 07-Jun-19,3
LS,8,09-Jul-19,0,LS - 8,0%,Low,LS - 09-Jul-19,30
LS,8,11-Jun-19,0,LS - 8,0%,Low,LS - 11-Jun-19,5
LS,8,13-Jun-19,0,LS - 8,0%,Low,LS - 13-Jun-19,7
LS,8,15-Jul-19,0,LS - 8,0%,Low,LS - 15-Jul-19,33
LS,8,15-Jun-19,4,LS - 8,0%,Low,LS - 15-Jun-19,9
LS,8,20-Jul-19,4,LS - 8,0%,Low,LS - 20-Jul-19,37
LS,8,20-Jun-19,3,LS - 8,0%,Low,LS - 20-Jun-19,11
LS,8,25-Jul-19,0,LS - 8,0%,Low,LS - 25-Jul-19,43
LS,8,25-Jun-19,9,LS - 8,0%,Low,LS - 25-Jun-19,13
LS,8,28-Jul-19,0,LS - 8,0%,Low,LS - 28-Jul-19,48
LS,8,28-Jun-19,16,LS - 8,0%,Low,LS - 28-Jun-19,18
LS,9,02-Jul-19,1,LS - 9,0%,Low,LS - 02-Jul-19,23
LS,9,05-Jul-19,2,LS - 9,0%,Low,LS - 05-Jul-19,26
LS,9,05-Jun-19,1,LS - 9,0%,Low,LS - 05-Jun-19,1
LS,9,06-Jun-19,1,LS - 9,0%,Low,LS - 06-Jun-19,2
LS,9,07-Jun-19,8,LS - 9,0%,Low,LS - 07-Jun-19,3
LS,9,09-Jul-19,3,LS - 9,0%,Low,LS - 09-Jul-19,30
LS,9,11-Jun-19,5,LS - 9,0%,Low,LS - 11-Jun-19,5
LS,9,13-Jun-19,1,LS - 9,0%,Low,LS - 13-Jun-19,7
LS,9,15-Jul-19,3,LS - 9,0%,Low,LS - 15-Jul-19,33
LS,9,15-Jun-19,7,LS - 9,0%,Low,LS - 15-Jun-19,9
LS,9,20-Jul-19,6,LS - 9,0%,Low,LS - 20-Jul-19,37
LS,9,20-Jun-19,6,LS - 9,0%,Low,LS - 20-Jun-19,11
LS,9,25-Jul-19,2,LS - 9,0%,Low,LS - 25-Jul-19,43
LS,9,25-Jun-19,2,LS - 9,0%,Low,LS - 25-Jun-19,13
LS,9,28-Jul-19,3,LS - 9,0%,Low,LS - 28-Jul-19,48
LS,9,28-Jun-19,3,LS - 9,0%,Low,LS - 28-Jun-19,18
LS,10,02-Jul-19,5,LS - 10,70%,Low,LS - 02-Jul-19,23
LS,10,05-Jul-19,1,LS - 10,70%,Low,LS - 05-Jul-19,26
LS,10,05-Jun-19,2,LS - 10,70%,Low,LS - 05-Jun-19,1
LS,10,06-Jun-19,8,LS - 10,70%,Low,LS - 06-Jun-19,2
LS,10,07-Jun-19,4,LS - 10,70%,Low,LS - 07-Jun-19,3
LS,10,09-Jul-19,2,LS - 10,70%,Low,LS - 09-Jul-19,30
LS,10,11-Jun-19,3,LS - 10,70%,Low,LS - 11-Jun-19,5
LS,10,13-Jun-19,3,LS - 10,70%,Low,LS - 13-Jun-19,7
LS,10,15-Jul-19,12,LS - 10,70%,Low,LS - 15-Jul-19,33
LS,10,15-Jun-19,4,LS - 10,70%,Low,LS - 15-Jun-19,9
LS,10,20-Jul-19,0,LS - 10,70%,Low,LS - 20-Jul-19,37
LS,10,20-Jun-19,1,LS - 10,70%,Low,LS - 20-Jun-19,11
LS,10,25-Jul-19,6,LS - 10,70%,Low,LS - 25-Jul-19,43
LS,10,25-Jun-19,2,LS - 10,70%,Low,LS - 25-Jun-19,13
LS,10,28-Jul-19,2,LS - 10,70%,Low,LS - 28-Jul-19,48
LS,10,28-Jun-19,12,LS - 10,70%,Low,LS - 28-Jun-19,18
LS,11,02-Jul-19,5,LS - 11,30%,Low,LS - 02-Jul-19,23
LS,11,05-Jul-19,4,LS - 11,30%,Low,LS - 05-Jul-19,26
LS,11,05-Jun-19,0,LS - 11,30%,Low,LS - 05-Jun-19,1
LS,11,06-Jun-19,9,LS - 11,30%,Low,LS - 06-Jun-19,2
LS,11,07-Jun-19,2,LS - 11,30%,Low,LS - 07-Jun-19,3
LS,11,09-Jul-19,7,LS - 11,30%,Low,LS - 09-Jul-19,30
LS,11,11-Jun-19,4,LS - 11,30%,Low,LS - 11-Jun-19,5
LS,11,13-Jun-19,10,LS - 11,30%,Low,LS - 13-Jun-19,7
LS,11,15-Jul-19,1,LS - 11,30%,Low,LS - 15-Jul-19,33
LS,11,15-Jun-19,1,LS - 11,30%,Low,LS - 15-Jun-19,9
LS,11,20-Jul-19,6,LS - 11,30%,Low,LS - 20-Jul-19,37
LS,11,20-Jun-19,0,LS - 11,30%,Low,LS - 20-Jun-19,11
LS,11,25-Jul-19,2,LS - 11,30%,Low,LS - 25-Jul-19,43
LS,11,25-Jun-19,1,LS - 11,30%,Low,LS - 25-Jun-19,13
LS,11,28-Jul-19,6,LS - 11,30%,Low,LS - 28-Jul-19,48
LS,11,28-Jun-19,18,LS - 11,30%,Low,LS - 28-Jun-19,18
LS,12,02-Jul-19,2,LS - 12,control,Low,LS - 02-Jul-19,23
LS,12,05-Jul-19,0,LS - 12,control,Low,LS - 05-Jul-19,26
LS,12,05-Jun-19,0,LS - 12,control,Low,LS - 05-Jun-19,1
LS,12,06-Jun-19,1,LS - 12,control,Low,LS - 06-Jun-19,2
LS,12,07-Jun-19,0,LS - 12,control,Low,LS - 07-Jun-19,3
LS,12,09-Jul-19,0,LS - 12,control,Low,LS - 09-Jul-19,30
LS,12,11-Jun-19,0,LS - 12,control,Low,LS - 11-Jun-19,5
LS,12,13-Jun-19,0,LS - 12,control,Low,LS - 13-Jun-19,7
LS,12,15-Jul-19,0,LS - 12,control,Low,LS - 15-Jul-19,33
LS,12,15-Jun-19,0,LS - 12,control,Low,LS - 15-Jun-19,9
LS,12,20-Jul-19,0,LS - 12,control,Low,LS - 20-Jul-19,37
LS,12,20-Jun-19,4,LS - 12,control,Low,LS - 20-Jun-19,11
LS,12,25-Jul-19,1,LS - 12,control,Low,LS - 25-Jul-19,43
LS,12,25-Jun-19,4,LS - 12,control,Low,LS - 25-Jun-19,13
LS,12,28-Jul-19,1,LS - 12,control,Low,LS - 28-Jul-19,48
LS,12,28-Jun-19,0,LS - 12,control,Low,LS - 28-Jun-19,18
LS,13,02-Jul-19,3,LS - 13,70%,Low,LS - 02-Jul-19,23
LS,13,05-Jul-19,7,LS - 13,70%,Low,LS - 05-Jul-19,26
LS,13,05-Jun-19,1,LS - 13,70%,Low,LS - 05-Jun-19,1
LS,13,06-Jun-19,4,LS - 13,70%,Low,LS - 06-Jun-19,2
LS,13,07-Jun-19,0,LS - 13,70%,Low,LS - 07-Jun-19,3
LS,13,09-Jul-19,6,LS - 13,70%,Low,LS - 09-Jul-19,30
LS,13,11-Jun-19,4,LS - 13,70%,Low,LS - 11-Jun-19,5
LS,13,13-Jun-19,1,LS - 13,70%,Low,LS - 13-Jun-19,7
LS,13,15-Jul-19,5,LS - 13,70%,Low,LS - 15-Jul-19,33
LS,13,15-Jun-19,6,LS - 13,70%,Low,LS - 15-Jun-19,9
LS,13,20-Jul-19,7,LS - 13,70%,Low,LS - 20-Jul-19,37
LS,13,20-Jun-19,4,LS - 13,70%,Low,LS - 20-Jun-19,11
LS,13,25-Jul-19,1,LS - 13,70%,Low,LS - 25-Jul-19,43
LS,13,25-Jun-19,5,LS - 13,70%,Low,LS - 25-Jun-19,13
LS,13,28-Jul-19,13,LS - 13,70%,Low,LS - 28-Jul-19,48
LS,13,28-Jun-19,5,LS - 13,70%,Low,LS - 28-Jun-19,18
LS,14,02-Jul-19,2,LS - 14,50%,Low,LS - 02-Jul-19,23
LS,14,05-Jul-19,0,LS - 14,50%,Low,LS - 05-Jul-19,26
LS,14,05-Jun-19,2,LS - 14,50%,Low,LS - 05-Jun-19,1
LS,14,06-Jun-19,10,LS - 14,50%,Low,LS - 06-Jun-19,2
LS,14,07-Jun-19,3,LS - 14,50%,Low,LS - 07-Jun-19,3
LS,14,09-Jul-19,7,LS - 14,50%,Low,LS - 09-Jul-19,30
LS,14,11-Jun-19,4,LS - 14,50%,Low,LS - 11-Jun-19,5
LS,14,13-Jun-19,15,LS - 14,50%,Low,LS - 13-Jun-19,7
LS,14,15-Jul-19,7,LS - 14,50%,Low,LS - 15-Jul-19,33
LS,14,15-Jun-19,5,LS - 14,50%,Low,LS - 15-Jun-19,9
LS,14,20-Jul-19,10,LS - 14,50%,Low,LS - 20-Jul-19,37
LS,14,20-Jun-19,8,LS - 14,50%,Low,LS - 20-Jun-19,11
LS,14,25-Jul-19,3,LS - 14,50%,Low,LS - 25-Jul-19,43
LS,14,25-Jun-19,1,LS - 14,50%,Low,LS - 25-Jun-19,13
LS,14,28-Jul-19,5,LS - 14,50%,Low,LS - 28-Jul-19,48
LS,14,28-Jun-19,15,LS - 14,50%,Low,LS - 28-Jun-19,18
LS,15,02-Jul-19,12,LS - 15,0%,Low,LS - 02-Jul-19,23
LS,15,05-Jul-19,2,LS - 15,0%,Low,LS - 05-Jul-19,26
LS,15,05-Jun-19,0,LS - 15,0%,Low,LS - 05-Jun-19,1
LS,15,06-Jun-19,0,LS - 15,0%,Low,LS - 06-Jun-19,2
