ind	block	plant	soil	region	geo_dist	height	time
1	10	KZ1	KZ1	KZ	0	10	3
1	10	KZ1	KZ1	KZ	0	19	6
1	10	KZ1	KZ1	KZ	0	30	9
1	10	KZ1	KZ1	KZ	0	41	12
1	10	KZ1	KZ1	KZ	0	44	15
1	10	KZ1	KZ1	KZ	0	45	18
2	12	KZ1	KZ1	KZ	0	9	3
2	12	KZ1	KZ1	KZ	0	12	6
2	12	KZ1	KZ1	KZ	0	29	9
2	12	KZ1	KZ1	KZ	0	45	12
2	12	KZ1	KZ1	KZ	0	50	15
2	12	KZ1	KZ1	KZ	0	49	18
3	25	KZ1	KZ1	KZ	0	11	3
3	25	KZ1	KZ1	KZ	0	22	6
3	25	KZ1	KZ1	KZ	0	35	9
3	25	KZ1	KZ1	KZ	0	50	12
3	25	KZ1	KZ1	KZ	0	55	15
3	25	KZ1	KZ1	KZ	0	55	18
4	2	KZ1	KZ1	KZ	0	9	3
4	2	KZ1	KZ1	KZ	0	13	6
4	2	KZ1	KZ1	KZ	0	24	9
4	2	KZ1	KZ1	KZ	0	25	12
4	2	KZ1	KZ1	KZ	0	35	15
4	2	KZ1	KZ1	KZ	0	35.5	18
5	10	KZ1	KZ1	KZ	0	5	3
5	10	KZ1	KZ1	KZ	0	17	6
5	10	KZ1	KZ1	KZ	0	29	9
5	10	KZ1	KZ1	KZ	0	43	12
5	10	KZ1	KZ1	KZ	0	49	15
5	10	KZ1	KZ1	KZ	0	49	18
6	23	KZ1	KZ1	KZ	0	13	3
6	23	KZ1	KZ1	KZ	0	16	6
6	23	KZ1	KZ1	KZ	0	25	9
6	23	KZ1	KZ1	KZ	0	41	12
6	23	KZ1	KZ1	KZ	0	44	15
6	23	KZ1	KZ1	KZ	0	47	18
7	9	KZ1	KZ1	KZ	0	11	3
7	9	KZ1	KZ1	KZ	0	17	6
7	9	KZ1	KZ1	KZ	0	32	9
7	9	KZ1	KZ1	KZ	0	42	12
7	9	KZ1	KZ1	KZ	0	44	15
7	9	KZ1	KZ1	KZ	0	47	18
8	25	KZ1	KZ1	KZ	0	6	3
8	25	KZ1	KZ1	KZ	0	13	6
8	25	KZ1	KZ1	KZ	0	28	9
8	25	KZ1	KZ1	KZ	0	38	12
8	25	KZ1	KZ1	KZ	0	44	15
8	25	KZ1	KZ1	KZ	0	46	18
9	25	KZ1	KZ1	KZ	0	11	3
9	25	KZ1	KZ1	KZ	0	23	6
9	25	KZ1	KZ1	KZ	0	33	9
9	25	KZ1	KZ1	KZ	0	43	12
9	25	KZ1	KZ1	KZ	0	44	15
9	25	KZ1	KZ1	KZ	0	44	18
10	5	KZ1	KZ1	KZ	0	14	3
10	5	KZ1	KZ1	KZ	0	27	6
10	5	KZ1	KZ1	KZ	0	39	9
10	5	KZ1	KZ1	KZ	0	45	12
10	5	KZ1	KZ1	KZ	0	44	15
10	5	KZ1	KZ1	KZ	0	43.5	18
71	23	KZ2	KZ2	KZ	0	18	3
71	23	KZ2	KZ2	KZ	0	26	6
71	23	KZ2	KZ2	KZ	0	36	9
71	23	KZ2	KZ2	KZ	0	43	12
71	23	KZ2	KZ2	KZ	0	53	15
71	23	KZ2	KZ2	KZ	0	56	18
72	14	KZ2	KZ2	KZ	0	11	3
72	14	KZ2	KZ2	KZ	0	22	6
72	14	KZ2	KZ2	KZ	0	36	9
72	14	KZ2	KZ2	KZ	0	41	12
72	14	KZ2	KZ2	KZ	0	48	15
72	14	KZ2	KZ2	KZ	0	51	18
73	12	KZ2	KZ2	KZ	0	12	3
73	12	KZ2	KZ2	KZ	0	21	6
73	12	KZ2	KZ2	KZ	0	38	9
73	12	KZ2	KZ2	KZ	0	45	12
73	12	KZ2	KZ2	KZ	0	57	15
73	12	KZ2	KZ2	KZ	0	58	18
74	3	KZ2	KZ2	KZ	0	15	3
74	3	KZ2	KZ2	KZ	0	20	6
74	3	KZ2	KZ2	KZ	0	41	9
74	3	KZ2	KZ2	KZ	0	44	12
74	3	KZ2	KZ2	KZ	0	49	15
74	3	KZ2	KZ2	KZ	0	51	18
75	20	KZ2	KZ2	KZ	0	14	3
75	20	KZ2	KZ2	KZ	0	32	6
75	20	KZ2	KZ2	KZ	0	34	9
75	20	KZ2	KZ2	KZ	0	43	12
75	20	KZ2	KZ2	KZ	0	42	15
75	20	KZ2	KZ2	KZ	0	42.5	18
76	9	KZ2	KZ2	KZ	0	13	3
76	9	KZ2	KZ2	KZ	0	13	6
76	9	KZ2	KZ2	KZ	0	13	9
76	9	KZ2	KZ2	KZ	0	15	12
76	9	KZ2	KZ2	KZ	0	12	15
76	9	KZ2	KZ2	KZ	0	12	18
78	12	KZ2	KZ2	KZ	0	11	3
78	12	KZ2	KZ2	KZ	0	13	6
78	12	KZ2	KZ2	KZ	0	13	9
78	12	KZ2	KZ2	KZ	0	29	12
78	12	KZ2	KZ2	KZ	0	45	15
78	12	KZ2	KZ2	KZ	0	48	18
79	6	KZ2	KZ2	KZ	0	13	3
79	6	KZ2	KZ2	KZ	0	24	6
79	6	KZ2	KZ2	KZ	0	35	9
79	6	KZ2	KZ2	KZ	0	39	12
79	6	KZ2	KZ2	KZ	0	43	15
79	6	KZ2	KZ2	KZ	0	45	18
80	8	KZ2	KZ2	KZ	0	17	3
80	8	KZ2	KZ2	KZ	0	19	6
80	8	KZ2	KZ2	KZ	0	37	9
80	8	KZ2	KZ2	KZ	0	44	12
80	8	KZ2	KZ2	KZ	0	48	15
80	8	KZ2	KZ2	KZ	0	48	18
141	24	KZ3	KZ3	KZ	0	11	3
141	24	KZ3	KZ3	KZ	0	21	6
141	24	KZ3	KZ3	KZ	0	37	9
141	24	KZ3	KZ3	KZ	0	50	12
141	24	KZ3	KZ3	KZ	0	48	15
141	24	KZ3	KZ3	KZ	0	50	18
142	23	KZ3	KZ3	KZ	0	18	3
142	23	KZ3	KZ3	KZ	0	27	6
142	23	KZ3	KZ3	KZ	0	36	9
142	23	KZ3	KZ3	KZ	0	44	12
142	23	KZ3	KZ3	KZ	0	43	15
142	23	KZ3	KZ3	KZ	0	44	18
143	11	KZ3	KZ3	KZ	0	11	3
143	11	KZ3	KZ3	KZ	0	32	6
143	11	KZ3	KZ3	KZ	0	40	9
143	11	KZ3	KZ3	KZ	0	44	12
143	11	KZ3	KZ3	KZ	0	43	15
143	11	KZ3	KZ3	KZ	0	42.5	18
144	17	KZ3	KZ3	KZ	0	14	3
144	17	KZ3	KZ3	KZ	0	27	6
144	17	KZ3	KZ3	KZ	0	40	9
144	17	KZ3	KZ3	KZ	0	49	12
144	17	KZ3	KZ3	KZ	0	53	15
144	17	KZ3	KZ3	KZ	0	51	18
145	21	KZ3	KZ3	KZ	0	21	3
145	21	KZ3	KZ3	KZ	0	30	6
145	21	KZ3	KZ3	KZ	0	48	9
145	21	KZ3	KZ3	KZ	0	50	12
145	21	KZ3	KZ3	KZ	0	49	15
145	21	KZ3	KZ3	KZ	0	49	18
146	23	KZ3	KZ3	KZ	0	21	3
146	23	KZ3	KZ3	KZ	0	34	6
146	23	KZ3	KZ3	KZ	0	44	9
146	23	KZ3	KZ3	KZ	0	34	12
146	23	KZ3	KZ3	KZ	0	34	15
146	23	KZ3	KZ3	KZ	0	44	18
147	26	KZ3	KZ3	KZ	0	15	3
147	26	KZ3	KZ3	KZ	0	17	6
147	26	KZ3	KZ3	KZ	0	27	9
147	26	KZ3	KZ3	KZ	0	45	12
147	26	KZ3	KZ3	KZ	0	45	15
147	26	KZ3	KZ3	KZ	0	49	18
148	23	KZ3	KZ3	KZ	0	17	3
148	23	KZ3	KZ3	KZ	0	28	6
148	23	KZ3	KZ3	KZ	0	38	9
148	23	KZ3	KZ3	KZ	0	49	12
148	23	KZ3	KZ3	KZ	0	54	15
148	23	KZ3	KZ3	KZ	0	45	18
149	5	KZ3	KZ3	KZ	0	16	3
149	5	KZ3	KZ3	KZ	0	26	6
149	5	KZ3	KZ3	KZ	0	37	9
149	5	KZ3	KZ3	KZ	0	43	12
149	5	KZ3	KZ3	KZ	0	42	15
149	5	KZ3	KZ3	KZ	0	42	18
150	15	KZ3	KZ3	KZ	0	15	3
150	15	KZ3	KZ3	KZ	0	29	6
150	15	KZ3	KZ3	KZ	0	39	9
150	15	KZ3	KZ3	KZ	0	41	12
150	15	KZ3	KZ3	KZ	0	45	15
150	15	KZ3	KZ3	KZ	0	46	18
211	23	KZ6	KZ6	KZ	0	19	3
211	23	KZ6	KZ6	KZ	0	21	6
211	23	KZ6	KZ6	KZ	0	30	9
211	23	KZ6	KZ6	KZ	0	46	12
211	23	KZ6	KZ6	KZ	0	46	15
211	23	KZ6	KZ6	KZ	0	46	18
212	2	KZ6	KZ6	KZ	0	20	3
212	2	KZ6	KZ6	KZ	0	28	6
212	2	KZ6	KZ6	KZ	0	38	9
212	2	KZ6	KZ6	KZ	0	45	12
212	2	KZ6	KZ6	KZ	0	44	15
212	2	KZ6	KZ6	KZ	0	43.5	18
213	4	KZ6	KZ6	KZ	0	17	3
213	4	KZ6	KZ6	KZ	0	29	6
213	4	KZ6	KZ6	KZ	0	44	9
213	4	KZ6	KZ6	KZ	0	46	12
213	4	KZ6	KZ6	KZ	0	45	15
213	4	KZ6	KZ6	KZ	0	45.5	18
214	9	KZ6	KZ6	KZ	0	11	3
214	9	KZ6	KZ6	KZ	0	20	6
214	9	KZ6	KZ6	KZ	0	34	9
214	9	KZ6	KZ6	KZ	0	41	12
214	9	KZ6	KZ6	KZ	0	38	15
214	9	KZ6	KZ6	KZ	0	40	18
215	16	KZ6	KZ6	KZ	0	18	3
215	16	KZ6	KZ6	KZ	0	23	6
215	16	KZ6	KZ6	KZ	0	39	9
215	16	KZ6	KZ6	KZ	0	48	12
215	16	KZ6	KZ6	KZ	0	47	15
215	16	KZ6	KZ6	KZ	0	46.5	18
216	18	KZ6	KZ6	KZ	0	13	3
216	18	KZ6	KZ6	KZ	0	20	6
216	18	KZ6	KZ6	KZ	0	27	9
216	18	KZ6	KZ6	KZ	0	32	12
216	18	KZ6	KZ6	KZ	0	43	15
216	18	KZ6	KZ6	KZ	0	45	18
217	13	KZ6	KZ6	KZ	0	21	3
217	13	KZ6	KZ6	KZ	0	29	6
217	13	KZ6	KZ6	KZ	0	38	9
217	13	KZ6	KZ6	KZ	0	49	12
217	13	KZ6	KZ6	KZ	0	51	15
217	13	KZ6	KZ6	KZ	0	51	18
218	20	KZ6	KZ6	KZ	0	13	3
218	20	KZ6	KZ6	KZ	0	27	6
218	20	KZ6	KZ6	KZ	0	42	9
218	20	KZ6	KZ6	KZ	0	50	12
218	20	KZ6	KZ6	KZ	0	48	15
218	20	KZ6	KZ6	KZ	0	47	18
219	5	KZ6	KZ6	KZ	0	14	3
219	5	KZ6	KZ6	KZ	0	23	6
219	5	KZ6	KZ6	KZ	0	43	9
219	5	KZ6	KZ6	KZ	0	47	12
219	5	KZ6	KZ6	KZ	0	50	15
219	5	KZ6	KZ6	KZ	0	52	18
220	14	KZ6	KZ6	KZ	0	15	3
220	14	KZ6	KZ6	KZ	0	28	6
220	14	KZ6	KZ6	KZ	0	41	9
220	14	KZ6	KZ6	KZ	0	52	12
220	14	KZ6	KZ6	KZ	0	55	15
220	14	KZ6	KZ6	KZ	0	55	18
281	7	KZ7	KZ7	KZ	0	14	3
281	7	KZ7	KZ7	KZ	0	21	6
281	7	KZ7	KZ7	KZ	0	37	9
281	7	KZ7	KZ7	KZ	0	47	12
281	7	KZ7	KZ7	KZ	0	46	15
281	7	KZ7	KZ7	KZ	0	45	18
282	9	KZ7	KZ7	KZ	0	14	3
282	9	KZ7	KZ7	KZ	0	21	6
282	9	KZ7	KZ7	KZ	0	36	9
282	9	KZ7	KZ7	KZ	0	42	12
282	9	KZ7	KZ7	KZ	0	49	15
282	9	KZ7	KZ7	KZ	0	48.5	18
283	20	KZ7	KZ7	KZ	0	11	3
283	20	KZ7	KZ7	KZ	0	20	6
283	20	KZ7	KZ7	KZ	0	33	9
283	20	KZ7	KZ7	KZ	0	48	12
283	20	KZ7	KZ7	KZ	0	52	15
283	20	KZ7	KZ7	KZ	0	50.5	18
284	3	KZ7	KZ7	KZ	0	14	3
284	3	KZ7	KZ7	KZ	0	27	6
284	3	KZ7	KZ7	KZ	0	47	9
284	3	KZ7	KZ7	KZ	0	53	12
284	3	KZ7	KZ7	KZ	0	52	15
284	3	KZ7	KZ7	KZ	0	49.5	18
285	1	KZ7	KZ7	KZ	0	14	3
285	1	KZ7	KZ7	KZ	0	28	6
285	1	KZ7	KZ7	KZ	0	42	9
285	1	KZ7	KZ7	KZ	0	54	12
285	1	KZ7	KZ7	KZ	0	60	15
285	1	KZ7	KZ7	KZ	0	59	18
286	8	KZ7	KZ7	KZ	0	16	3
286	8	KZ7	KZ7	KZ	0	21	6
286	8	KZ7	KZ7	KZ	0	33	9
286	8	KZ7	KZ7	KZ	0	50	12
286	8	KZ7	KZ7	KZ	0	46	15
286	8	KZ7	KZ7	KZ	0	51.5	18
287	18	KZ7	KZ7	KZ	0	17	3
287	18	KZ7	KZ7	KZ	0	24	6
287	18	KZ7	KZ7	KZ	0	49	9
287	18	KZ7	KZ7	KZ	0	54	12
287	18	KZ7	KZ7	KZ	0	56	15
287	18	KZ7	KZ7	KZ	0	59.5	18
288	28	KZ7	KZ7	KZ	0	14	3
288	28	KZ7	KZ7	KZ	0	22	6
288	28	KZ7	KZ7	KZ	0	38	9
288	28	KZ7	KZ7	KZ	0	44	12
288	28	KZ7	KZ7	KZ	0	46	15
288	28	KZ7	KZ7	KZ	0	46	18
289	7	KZ7	KZ7	KZ	0	15	3
289	7	KZ7	KZ7	KZ	0	27	6
289	7	KZ7	KZ7	KZ	0	44	9
289	7	KZ7	KZ7	KZ	0	54	12
289	7	KZ7	KZ7	KZ	0	56	15
289	7	KZ7	KZ7	KZ	0	57	18
290	17	KZ7	KZ7	KZ	0	12	3
290	17	KZ7	KZ7	KZ	0	25	6
290	17	KZ7	KZ7	KZ	0	40	9
290	17	KZ7	KZ7	KZ	0	51	12
290	17	KZ7	KZ7	KZ	0	58	15
290	17	KZ7	KZ7	KZ	0	59.5	18
301	5	EU1	EU1	EU	0	19	3
301	5	EU1	EU1	EU	0	29	6
301	5	EU1	EU1	EU	0	41	9
301	5	EU1	EU1	EU	0	51	12
301	5	EU1	EU1	EU	0	51	15
301	5	EU1	EU1	EU	0	51	18
302	4	EU1	EU1	EU	0	19	3
302	4	EU1	EU1	EU	0	29	6
302	4	EU1	EU1	EU	0	41	9
302	4	EU1	EU1	EU	0	47	12
302	4	EU1	EU1	EU	0	50	15
302	4	EU1	EU1	EU	0	52	18
303	16	EU1	EU1	EU	0	15	3
303	16	EU1	EU1	EU	0	25	6
303	16	EU1	EU1	EU	0	39	9
303	16	EU1	EU1	EU	0	48	12
303	16	EU1	EU1	EU	0	49	15
303	16	EU1	EU1	EU	0	53	18
304	22	EU1	EU1	EU	0	15	3
304	22	EU1	EU1	EU	0	28	6
304	22	EU1	EU1	EU	0	39	9
304	22	EU1	EU1	EU	0	56	12
304	22	EU1	EU1	EU	0	52	15
304	22	EU1	EU1	EU	0	52	18
305	7	EU1	EU1	EU	0	16	3
305	7	EU1	EU1	EU	0	30	6
305	7	EU1	EU1	EU	0	75	9
305	7	EU1	EU1	EU	0	51	12
305	7	EU1	EU1	EU	0	53	15
305	7	EU1	EU1	EU	0	54	18
306	13	EU1	EU1	EU	0	15	3
306	13	EU1	EU1	EU	0	24	6
306	13	EU1	EU1	EU	0	42	9
306	13	EU1	EU1	EU	0	52	12
306	13	EU1	EU1	EU	0	53	15
306	13	EU1	EU1	EU	0	56.5	18
307	26	EU1	EU1	EU	0	22	3
307	26	EU1	EU1	EU	0	27	6
307	26	EU1	EU1	EU	0	40	9
307	26	EU1	EU1	EU	0	46	12
307	26	EU1	EU1	EU	0	51	15
307	26	EU1	EU1	EU	0	51.5	18
308	11	EU1	EU1	EU	0	16	3
308	11	EU1	EU1	EU	0	30	6
308	11	EU1	EU1	EU	0	43	9
308	11	EU1	EU1	EU	0	52	12
308	11	EU1	EU1	EU	0	52	15
308	11	EU1	EU1	EU	0	51	18
309	3	EU1	EU1	EU	0	20	3
309	3	EU1	EU1	EU	0	31	6
309	3	EU1	EU1	EU	0	39	9
309	3	EU1	EU1	EU	0	44	12
309	3	EU1	EU1	EU	0	43	15
309	3	EU1	EU1	EU	0	43.5	18
310	7	EU1	EU1	EU	0	16	3
310	7	EU1	EU1	EU	0	23	6
310	7	EU1	EU1	EU	0	39	9
310	7	EU1	EU1	EU	0	45	12
310	7	EU1	EU1	EU	0	47	15
310	7	EU1	EU1	EU	0	50	18
371	18	EU2	EU2	EU	0	20	3
371	18	EU2	EU2	EU	0	32	6
371	18	EU2	EU2	EU	0	55	9
371	18	EU2	EU2	EU	0	59	12
371	18	EU2	EU2	EU	0	66	15
371	18	EU2	EU2	EU	0	73	18
372	15	EU2	EU2	EU	0	17	3
372	15	EU2	EU2	EU	0	21	6
372	15	EU2	EU2	EU	0	23	9
372	15	EU2	EU2	EU	0	33	12
372	15	EU2	EU2	EU	0	34	15
372	15	EU2	EU2	EU	0	44	18
373	7	EU2	EU2	EU	0	12	3
373	7	EU2	EU2	EU	0	28	6
373	7	EU2	EU2	EU	0	37	9
373	7	EU2	EU2	EU	0	47	12
373	7	EU2	EU2	EU	0	51	15
373	7	EU2	EU2	EU	0	53	18
374	3	EU2	EU2	EU	0	20	3
374	3	EU2	EU2	EU	0	25	6
374	3	EU2	EU2	EU	0	34	9
374	3	EU2	EU2	EU	0	46	12
374	3	EU2	EU2	EU	0	46	15
374	3	EU2	EU2	EU	0	52	18
374	3	EU2	EU2	EU	0	20	3
374	3	EU2	EU2	EU	0	25	6
374	3	EU2	EU2	EU	0	34	9
374	3	EU2	EU2	EU	0	46	12
374	3	EU2	EU2	EU	0	46	15
374	3	EU2	EU2	EU	0	52	18
375	6	EU2	EU2	EU	0	18	3
375	6	EU2	EU2	EU	0	24	6
375	6	EU2	EU2	EU	0	37	9
375	6	EU2	EU2	EU	0	39	12
375	6	EU2	EU2	EU	0	40	15
375	6	EU2	EU2	EU	0	42	18
376	9	EU2	EU2	EU	0	21	3
376	9	EU2	EU2	EU	0	34	6
376	9	EU2	EU2	EU	0	46	9
376	9	EU2	EU2	EU	0	53	12
376	9	EU2	EU2	EU	0	56	15
376	9	EU2	EU2	EU	0	57.5	18
377	17	EU2	EU2	EU	0	23	3
377	17	EU2	EU2	EU	0	29	6
377	17	EU2	EU2	EU	0	37	9
377	17	EU2	EU2	EU	0	46	12
377	17	EU2	EU2	EU	0	48	15
377	17	EU2	EU2	EU	0	49	18
378	20	EU2	EU2	EU	0	14	3
378	20	EU2	EU2	EU	0	34	6
378	20	EU2	EU2	EU	0	49	9
378	20	EU2	EU2	EU	0	56	12
378	20	EU2	EU2	EU	0	55	15
378	20	EU2	EU2	EU	0	55	18
379	24	EU2	EU2	EU	0	20	3
379	24	EU2	EU2	EU	0	25	6
379	24	EU2	EU2	EU	0	40	9
379	24	EU2	EU2	EU	0	50	12
379	24	EU2	EU2	EU	0	51	15
379	24	EU2	EU2	EU	0	55	18
380	13	EU2	EU2	EU	0	15	3
380	13	EU2	EU2	EU	0	16	6
380	13	EU2	EU2	EU	0	45	9
380	13	EU2	EU2	EU	0	62	12
380	13	EU2	EU2	EU	0	62	15
380	13	EU2	EU2	EU	0	61	18
441	10	EU4	EU4	EU	0	17	3
441	10	EU4	EU4	EU	0	27	6
441	10	EU4	EU4	EU	0	39	9
441	10	EU4	EU4	EU	0	49	12
441	10	EU4	EU4	EU	0	50	15
441	10	EU4	EU4	EU	0	43.5	18
442	7	EU4	EU4	EU	0	14	3
442	7	EU4	EU4	EU	0	29	6
442	7	EU4	EU4	EU	0	44	9
442	7	EU4	EU4	EU	0	57	12
442	7	EU4	EU4	EU	0	56	15
442	7	EU4	EU4	EU	0	58	18
443	22	EU4	EU4	EU	0	16	3
443	22	EU4	EU4	EU	0	32	6
443	22	EU4	EU4	EU	0	42	9
443	22	EU4	EU4	EU	0	48	12
443	22	EU4	EU4	EU	0	55	15
443	22	EU4	EU4	EU	0	59.5	18
444	18	EU4	EU4	EU	0	15	3
444	18	EU4	EU4	EU	0	27	6
444	18	EU4	EU4	EU	0	38	9
444	18	EU4	EU4	EU	0	38	12
444	18	EU4	EU4	EU	0	37	15
444	18	EU4	EU4	EU	0	37.5	18
445	26	EU4	EU4	EU	0	14	3
445	26	EU4	EU4	EU	0	27	6
445	26	EU4	EU4	EU	0	41	9
445	26	EU4	EU4	EU	0	52	12
445	26	EU4	EU4	EU	0	60	15
445	26	EU4	EU4	EU	0	63	18
446	28	EU4	EU4	EU	0	18	3
446	28	EU4	EU4	EU	0	30	6
446	28	EU4	EU4	EU	0	47	9
446	28	EU4	EU4	EU	0	57	12
446	28	EU4	EU4	EU	0	58	15
446	28	EU4	EU4	EU	0	59	18
447	4	EU4	EU4	EU	0	15	3
447	4	EU4	EU4	EU	0	31	6
447	4	EU4	EU4	EU	0	43	9
447	4	EU4	EU4	EU	0	51	12
447	4	EU4	EU4	EU	0	52	15
447	4	EU4	EU4	EU	0	53.5	18
448	16	EU4	EU4	EU	0	18	3
448	16	EU4	EU4	EU	0	32	6
448	16	EU4	EU4	EU	0	46	9
448	16	EU4	EU4	EU	0	63	12
448	16	EU4	EU4	EU	0	68	15
448	16	EU4	EU4	EU	0	68	18
449	6	EU4	EU4	EU	0	20	3
449	6	EU4	EU4	EU	0	36	6
449	6	EU4	EU4	EU	0	37	9
449	6	EU4	EU4	EU	0	46	12
449	6	EU4	EU4	EU	0	46	15
449	6	EU4	EU4	EU	0	47	18
450	21	EU4	EU4	EU	0	19	3
450	21	EU4	EU4	EU	0	35	6
450	21	EU4	EU4	EU	0	51	9
450	21	EU4	EU4	EU	0	53	12
450	21	EU4	EU4	EU	0	52	15
450	21	EU4	EU4	EU	0	54	18
511	28	EU5	EU5	EU	0	15	3
511	28	EU5	EU5	EU	0	26	6
511	28	EU5	EU5	EU	0	44	9
511	28	EU5	EU5	EU	0	52	12
511	28	EU5	EU5	EU	0	52	15
511	28	EU5	EU5	EU	0	51	18
512	28	EU5	EU5	EU	0	20	3
512	28	EU5	EU5	EU	0	29	6
512	28	EU5	EU5	EU	0	44	9
512	28	EU5	EU5	EU	0	55	12
512	28	EU5	EU5	EU	0	57	15
512	28	EU5	EU5	EU	0	57	18
513	26	EU5	EU5	EU	0	20	3
513	26	EU5	EU5	EU	0	30	6
513	26	EU5	EU5	EU	0	47	9
513	26	EU5	EU5	EU	0	48	12
513	26	EU5	EU5	EU	0	52	15
513	26	EU5	EU5	EU	0	51	18
514	11	EU5	EU5	EU	0	9	3
514	11	EU5	EU5	EU	0	26	6
514	11	EU5	EU5	EU	0	37	9
514	11	EU5	EU5	EU	0	43	12
514	11	EU5	EU5	EU	0	42	15
514	11	EU5	EU5	EU	0	51	18
515	8	EU5	EU5	EU	0	22	3
515	8	EU5	EU5	EU	0	35	6
515	8	EU5	EU5	EU	0	52	9
515	8	EU5	EU5	EU	0	61	12
515	8	EU5	EU5	EU	0	62	15
515	8	EU5	EU5	EU	0	61	18
516	22	EU5	EU5	EU	0	14	3
516	22	EU5	EU5	EU	0	32	6
516	22	EU5	EU5	EU	0	40	9
516	22	EU5	EU5	EU	0	46	12
516	22	EU5	EU5	EU	0	45	15
516	22	EU5	EU5	EU	0	47	18
517	13	EU5	EU5	EU	0	18	3
517	13	EU5	EU5	EU	0	15	6
517	13	EU5	EU5	EU	0	37	9
517	13	EU5	EU5	EU	0	43	12
517	13	EU5	EU5	EU	0	50	15
517	13	EU5	EU5	EU	0	51	18
518	13	EU5	EU5	EU	0	14	3
518	13	EU5	EU5	EU	0	27	6
518	13	EU5	EU5	EU	0	41	9
518	13	EU5	EU5	EU	0	52	12
518	13	EU5	EU5	EU	0	57	15
518	13	EU5	EU5	EU	0	60.5	18
519	24	EU5	EU5	EU	0	12	3
519	24	EU5	EU5	EU	0	27	6
519	24	EU5	EU5	EU	0	42	9
519	24	EU5	EU5	EU	0	51	12
519	24	EU5	EU5	EU	0	56	15
519	24	EU5	EU5	EU	0	58	18
520	1	EU5	EU5	EU	0	12	3
520	1	EU5	EU5	EU	0	30	6
520	1	EU5	EU5	EU	0	42	9
520	1	EU5	EU5	EU	0	54	12
520	1	EU5	EU5	EU	0	57	15
520	1	EU5	EU5	EU	0	57	18
581	2	EU6	EU6	EU	0	14	3
581	2	EU6	EU6	EU	0	25	6
581	2	EU6	EU6	EU	0	37	9
581	2	EU6	EU6	EU	0	49	12
581	2	EU6	EU6	EU	0	50	15
581	2	EU6	EU6	EU	0	50	18
582	24	EU6	EU6	EU	0	14	3
582	24	EU6	EU6	EU	0	26	6
582	24	EU6	EU6	EU	0	37	9
582	24	EU6	EU6	EU	0	51	12
582	24	EU6	EU6	EU	0	52	15
582	24	EU6	EU6	EU	0	53	18
583	13	EU6	EU6	EU	0	15	3
583	13	EU6	EU6	EU	0	29	6
583	13	EU6	EU6	EU	0	38	9
583	13	EU6	EU6	EU	0	50	12
583	13	EU6	EU6	EU	0	48	15
583	13	EU6	EU6	EU	0	47.5	18
584	9	EU6	EU6	EU	0	14	3
584	9	EU6	EU6	EU	0	32	6
584	9	EU6	EU6	EU	0	39	9
584	9	EU6	EU6	EU	0	51	12
584	9	EU6	EU6	EU	0	56	15
584	9	EU6	EU6	EU	0	56	18
585	16	EU6	EU6	EU	0	15	3
585	16	EU6	EU6	EU	0	23	6
585	16	EU6	EU6	EU	0	41	9
585	16	EU6	EU6	EU	0	48	12
585	16	EU6	EU6	EU	0	52	15
585	16	EU6	EU6	EU	0	55.5	18
586	20	EU6	EU6	EU	0	18	3
586	20	EU6	EU6	EU	0	28	6
586	20	EU6	EU6	EU	0	45	9
586	20	EU6	EU6	EU	0	51	12
586	20	EU6	EU6	EU	0	54	15
586	20	EU6	EU6	EU	0	53	18
587	27	EU6	EU6	EU	0	16	3
587	27	EU6	EU6	EU	0	26	6
587	27	EU6	EU6	EU	0	42	9
587	27	EU6	EU6	EU	0	49	12
587	27	EU6	EU6	EU	0	56	15
587	27	EU6	EU6	EU	0	57.5	18
588	7	EU6	EU6	EU	0	15	3
588	7	EU6	EU6	EU	0	34	6
588	7	EU6	EU6	EU	0	40	9
588	7	EU6	EU6	EU	0	49	12
588	7	EU6	EU6	EU	0	48	15
588	7	EU6	EU6	EU	0	49	18
589	16	EU6	EU6	EU	0	15	3
589	16	EU6	EU6	EU	0	26	6
589	16	EU6	EU6	EU	0	41	9
589	16	EU6	EU6	EU	0	49	12
589	16	EU6	EU6	EU	0	49	15
589	16	EU6	EU6	EU	0	50	18
590	12	EU6	EU6	EU	0	16	3
590	12	EU6	EU6	EU	0	32	6
590	12	EU6	EU6	EU	0	36	9
590	12	EU6	EU6	EU	0	49	12
590	12	EU6	EU6	EU	0	50	15
590	12	EU6	EU6	EU	0	52	18
31	27	KZ6	KZ1	KZ	9.62	13	3
31	27	KZ6	KZ1	KZ	9.62	14	6
31	27	KZ6	KZ1	KZ	9.62	33	9
31	27	KZ6	KZ1	KZ	9.62	53	12
31	27	KZ6	KZ1	KZ	9.62	57	15
31	27	KZ6	KZ1	KZ	9.62	59	18
32	26	KZ6	KZ1	KZ	9.62	14	3
32	26	KZ6	KZ1	KZ	9.62	27	6
32	26	KZ6	KZ1	KZ	9.62	43	9
32	26	KZ6	KZ1	KZ	9.62	50	12
32	26	KZ6	KZ1	KZ	9.62	56	15
32	26	KZ6	KZ1	KZ	9.62	59	18
33	16	KZ6	KZ1	KZ	9.62	17	3
33	16	KZ6	KZ1	KZ	9.62	25	6
33	16	KZ6	KZ1	KZ	9.62	41	9
33	16	KZ6	KZ1	KZ	9.62	53	12
33	16	KZ6	KZ1	KZ	9.62	62	15
